srg,trg,w
2371,14662,1
2371,14693,1
2372,3172,1
2372,3237,1
2372,3280,1
2372,3421,1
2372,3486,1
2372,4017,1
2372,5405,1
2372,6400,1
2372,8564,1
2372,8809,1
2372,8888,1
2372,9115,1
2372,10085,1
2372,10128,1
2372,10647,2
2372,10691,1
2372,11173,1
2372,13706,1
2372,13730,1
2372,14695,1
2372,14728,1
2373,3134,1
2373,3144,1
2373,3202,1
2373,3215,1
2373,3216,1
2373,3532,2
2373,3618,1
2373,3999,1
2373,5386,1
2373,5503,1
2373,6063,1
2373,6947,1
2373,7955,1
2373,8976,1
2373,9011,1
2373,9445,1
2373,10602,1
2373,10831,1
2373,12952,1
2373,12970,1
2373,13843,1
2373,14481,1
2373,14678,1
2373,14851,1
2374,3635,1
2374,5416,1
2374,6066,1
2374,6104,1
2374,6364,1
2374,6877,1
2374,10361,1
2374,10879,1
2374,10889,1
2374,13061,1
2374,13147,1
2374,13164,1
2374,13600,1
2374,13788,1
2374,14448,1
2376,5986,1
2376,6443,1
2377,3069,1
2377,3210,1
2377,3217,1
2377,3277,1
2377,3279,1
2377,3295,1
2377,3341,1
2377,3351,2
2377,3387,1
2377,3623,1
2377,4003,1
2377,6028,1
2377,6267,1
2377,6398,1
2377,6447,1
2377,6490,1
2377,6514,1
2377,6547,1
2377,6734,1
2377,6828,1
2377,9133,1
2377,10214,1
2377,10439,1
2377,10482,1
2377,10582,1
2377,10612,1
2377,10632,1
2377,10713,1
2377,10730,1
2377,10732,1
2377,10816,1
2377,10834,1
2377,10842,1
2377,10986,1
2377,11612,1
2377,11770,1
2377,13068,1
2377,13381,1
2377,13692,1
2377,13746,1
2377,14815,1
2378,3069,1
2378,3101,1
2378,3215,1
2378,3300,1
2378,3351,1
2378,3847,1
2378,3928,1
2378,3966,1
2378,4105,1
2378,4837,1
2378,4896,1
2378,5490,1
2378,5786,1
2378,5818,1
2378,5861,1
2378,5927,1
2378,5977,1
2378,6040,1
2378,6086,1
2378,6267,1
2378,6323,1
2378,6400,1
2378,6567,1
2378,6680,1
2378,6873,1
2378,7025,1
2378,7079,1
2378,7309,1
2378,7335,1
2378,7473,1
2378,7877,1
2378,10263,1
2378,10358,1
2378,10439,1
2378,10509,1
2378,11199,1
2378,11325,1
2378,14051,1
2378,14360,1
2378,14541,1
2378,14815,1
2379,3215,1
2379,3425,1
2379,3715,1
2379,5899,1
2379,6752,1
2379,8606,1
2379,11198,1
2379,12841,1
2379,13098,1
2379,13126,1
2379,13323,1
2379,13689,1
2379,13752,1
2379,13756,1
2379,13772,1
2379,13821,1
2379,13825,1
2379,14424,1
2379,14467,1
2379,15591,1
2381,3187,1
2381,3237,1
2381,3358,1
2381,4051,1
2381,4087,1
2381,4102,1
2381,5455,1
2381,5849,1
2381,5894,1
2381,6615,1
2381,8653,1
2381,8933,1
2381,8978,1
2381,9016,1
2381,9134,1
2381,10138,1
2381,10289,1
2381,11360,1
2381,12422,1
2381,12423,1
2381,13135,1
2381,14381,1
2381,14785,1
2381,15755,1
2382,4153,1
2382,6794,1
2382,9967,1
2382,10467,1
2382,12406,1
2382,14426,1
2384,3177,1
2385,3215,1
2385,5694,1
2385,5926,1
2385,6040,1
2385,9059,1
2385,10342,1
2385,11258,1
2385,12774,1
2385,13049,1
2386,3150,1
2386,3172,1
2386,3176,1
2386,3196,1
2386,3239,1
2386,3279,1
2386,3302,1
2386,3558,1
2386,3643,1
2386,3661,1
2386,3725,1
2386,3741,1
2386,3925,1
2386,4036,1
2386,4040,1
2386,4068,1
2386,4142,1
2386,4942,1
2386,5060,1
2386,5415,1
2386,5652,1
2386,6633,1
2386,8163,1
2386,8605,1
2386,9363,1
2386,9379,1
2386,10420,1
2386,10500,1
2386,10637,1
2386,11220,1
2386,11246,1
2386,11360,1
2386,12915,1
2386,13002,1
2386,13280,1
2386,13767,1
2386,14643,1
2387,3040,1
2387,3674,1
2387,3686,1
2387,6273,1
2387,6579,1
2387,9932,1
2387,10073,1
2387,10182,1
2387,10200,1
2387,10537,1
2387,10575,1
2387,10641,1
2387,10722,1
2387,10789,1
2387,11014,1
2387,11324,1
2387,11393,1
2387,11424,1
2387,15187,1
2388,3176,1
2388,3605,1
2388,3721,1
2388,3952,1
2388,4087,1
2388,6569,1
2388,6615,1
2388,7179,1
2388,7551,1
2388,8954,1
2388,8964,1
2388,8992,1
2388,9042,1
2388,9144,1
2388,10081,1
2388,10541,1
2388,10552,1
2388,10581,1
2388,10590,1
2388,10619,1
2388,10636,1
2388,13182,1
2388,14392,1
2388,14486,1
2388,14782,1
2388,14790,1
2389,3425,1
2389,6773,1
2389,10561,1
2389,10601,1
2389,10713,1
2390,3034,1
2390,3237,2
2390,3279,2
2390,3286,1
2390,3313,1
2390,3486,2
2390,3620,1
2390,3897,1
2390,3987,1
2390,3996,1
2390,5977,1
2390,6040,1
2390,6400,1
2390,6694,1
2390,8809,1
2390,8888,1
2390,8932,1
2390,8954,1
2390,8964,1
2390,8992,1
2390,9042,1
2390,9115,1
2390,9144,1
2390,9822,1
2390,10128,1
2390,10238,1
2390,10541,1
2390,10552,1
2390,10581,1
2390,10590,1
2390,10612,1
2390,10619,1
2390,10636,1
2390,10647,1
2390,10691,1
2390,11173,1
2390,12504,1
2390,12931,1
2390,13095,1
2390,13182,1
2390,13682,1
2390,13911,1
2390,14392,1
2390,14782,1
2390,14790,1
2390,15547,1
2391,4707,1
2391,5482,1
2391,6702,3
2391,12460,1
2391,13358,1
2391,14467,1
2392,3069,1
2392,3605,1
2392,3614,1
2392,4034,1
2392,4152,1
2392,4153,1
2392,4305,1
2392,5386,1
2392,5732,1
2392,5874,1
2392,6555,1
2392,6668,1
2392,6773,1
2392,7225,1
2392,8466,1
2392,8653,1
2392,9404,1
2392,10030,1
2392,10311,1
2392,10521,1
2392,10647,1
2392,10704,1
2392,10718,1
2392,10789,1
2392,10854,1
2392,11357,1
2392,11566,1
2392,11615,1
2392,12914,1
2392,12980,1
2392,13295,1
2392,13646,1
2392,13769,1
2392,14412,1
2392,14737,1
2392,14766,1
2392,14823,1
2392,14833,1
2393,3016,1
2393,3034,1
2393,3153,1
2393,3162,1
2393,3261,1
2393,3286,1
2393,3299,1
2393,3304,1
2393,3589,1
2393,4039,1
2393,4282,1
2393,6024,1
2393,6233,1
2393,6290,1
2393,6330,1
2393,6342,1
2393,6409,1
2393,6546,1
2393,6547,1
2393,6568,1
2393,6570,1
2393,6668,1
2393,6710,1
2393,7073,1
2393,7314,1
2393,7378,1
2393,7519,1
2393,8497,1
2393,9008,1
2393,9314,1
2393,9342,1
2393,9350,1
2393,10441,1
2393,10574,1
2393,10632,1
2393,10836,1
2393,10983,1
2393,11413,1
2393,11602,1
2393,12744,1
2393,14592,1
2395,3034,1
2395,3124,1
2395,3144,1
2395,3162,1
2395,3197,1
2395,3237,1
2395,3300,1
2395,3311,1
2395,3356,1
2395,3394,1
2395,3657,1
2395,3676,1
2395,4088,1
2395,4266,1
2395,5507,1
2395,5825,1
2395,5843,1
2395,5878,1
2395,5889,1
2395,5944,1
2395,5977,1
2395,6233,1
2395,6267,1
2395,6474,1
2395,6603,1
2395,6616,1
2395,6637,1
2395,6661,1
2395,6860,1
2395,6956,1
2395,7266,1
2395,7326,1
2395,7465,1
2395,9117,1
2395,9151,1
2395,9980,1
2395,10009,1
2395,10053,1
2395,10102,1
2395,10196,1
2395,10305,1
2395,10327,1
2395,10420,1
2395,10435,1
2395,10462,1
2395,10466,1
2395,10511,1
2395,10513,1
2395,10541,1
2395,10594,1
2395,10608,1
2395,10614,1
2395,10617,1
2395,10647,1
2395,10706,1
2395,10708,1
2395,10830,1
2395,10873,2
2395,10888,1
2395,10947,1
2395,11630,1
2395,11903,1
2395,11942,1
2395,11951,2
2395,12198,1
2395,12414,1
2395,12423,1
2395,12850,1
2395,12856,1
2395,12904,1
2395,13011,1
2395,13234,1
2395,13732,1
2395,13783,1
2395,13883,1
2395,14110,1
2395,14472,1
2395,14815,1
2395,15582,1
2396,3216,1
2396,3666,1
2396,3925,1
2396,3928,1
2396,5474,1
2396,9528,1
2396,10183,1
2396,10857,1
2396,13330,1
2396,13689,1
2396,13741,1
2396,13843,1
2396,13884,1
2396,14085,1
2397,3264,1
2397,3351,1
2397,3386,1
2397,3789,1
2397,8963,1
2397,9322,1
2397,10568,1
2397,12489,1
2397,13636,1
2397,14693,1
2397,14729,1
2398,3741,1
2398,11276,1
2399,3069,1
2400,14416,1
2401,3069,1
2401,3144,2
2401,3160,1
2401,3215,1
2401,3250,1
2401,3269,1
2401,3280,1
2401,3300,1
2401,3356,1
2401,3486,1
2401,3528,1
2401,3529,1
2401,3554,1
2401,3558,1
2401,3599,1
2401,3623,1
2401,3722,1
2401,3727,1
2401,3847,1
2401,3987,1
2401,4025,1
2401,4034,1
2401,4040,1
2401,4043,1
2401,4087,1
2401,4088,1
2401,4109,1
2401,4119,1
2401,4322,1
2401,4336,1
2401,5251,1
2401,5497,1
2401,5564,1
2401,5583,1
2401,5786,1
2401,5811,1
2401,5818,1
2401,5908,1
2401,5958,1
2401,6003,1
2401,6215,1
2401,6273,1
2401,6620,1
2401,7130,1
2401,7239,1
2401,7299,1
2401,8466,1
2401,8589,1
2401,8601,1
2401,8960,1
2401,8961,1
2401,8967,1
2401,9025,1
2401,9031,1
2401,9114,1
2401,9124,1
2401,9345,1
2401,9352,1
2401,9383,1
2401,9615,1
2401,10061,1
2401,10070,1
2401,10085,1
2401,10157,1
2401,10166,1
2401,10307,1
2401,10342,1
2401,10353,1
2401,10426,2
2401,10431,1
2401,10509,1
2401,10535,1
2401,10541,1
2401,10542,1
2401,10613,1
2401,10628,1
2401,10634,1
2401,10693,1
2401,11260,1
2401,11272,1
2401,11353,1
2401,11357,1
2401,11360,1
2401,11564,1
2401,11795,1
2401,12469,1
2401,12667,1
2401,13706,1
2401,13883,1
2401,13891,1
2401,13920,1
2401,13923,1
2401,13927,1
2401,14004,1
2401,14035,1
2401,14055,1
2401,14071,1
2401,14124,1
2401,14271,1
2401,14414,1
2401,14415,1
2401,14453,1
2401,14460,1
2401,14472,1
2401,14479,1
2401,14499,1
2401,14550,1
2401,14652,1
2401,14662,1
2401,14672,1
2401,14688,1
2401,14704,1
2401,14753,1
2401,14780,1
2401,14788,1
2401,14805,1
2401,15521,1
2401,15606,1
2401,15664,1
2401,15859,1
2402,3100,1
2402,3134,1
2402,3202,1
2402,3300,1
2402,3341,1
2402,3657,1
2402,3689,1
2402,4060,1
2402,4155,1
2402,4178,1
2402,4304,1
2402,4332,1
2402,5379,1
2402,5430,1
2402,5507,1
2402,5977,1
2402,6730,1
2402,6974,1
2402,7839,1
2402,8484,1
2402,10639,1
2402,10791,1
2402,11359,1
2402,11784,1
2402,12446,1
2402,12621,1
2402,13263,1
2402,13325,1
2402,13746,1
2402,14062,1
2402,14355,1
2403,3280,1
2403,3941,1
2403,4711,1
2403,4935,1
2403,5108,1
2403,5284,1
2403,5315,1
2403,5338,1
2403,5646,1
2403,5946,1
2403,6614,1
2403,6615,1
2403,10659,1
2404,3133,1
2404,3144,1
2404,3210,2
2404,3216,1
2404,3358,1
2404,3387,1
2404,3486,1
2404,3643,1
2404,3664,1
2404,3701,1
2404,3706,1
2404,3727,1
2404,3753,1
2404,4017,1
2404,4036,1
2404,4043,1
2404,4096,1
2404,4116,1
2404,4119,1
2404,4148,1
2404,5291,1
2404,5319,1
2404,5379,1
2404,5393,1
2404,5416,1
2404,5482,1
2404,5680,1
2404,5977,1
2404,6400,1
2404,6409,1
2404,7161,1
2404,7278,1
2404,7378,1
2404,8451,1
2404,8560,1
2404,8634,1
2404,8744,1
2404,8838,1
2404,9074,1
2404,9148,1
2404,9735,1
2404,10529,1
2404,10631,1
2404,10632,1
2404,10842,1
2404,10874,1
2404,11187,1
2404,11204,1
2404,11210,1
2404,11213,1
2404,11353,1
2404,11922,1
2404,12112,1
2404,12395,1
2404,12396,1
2404,12774,1
2404,12880,1
2404,13082,1
2404,13306,1
2404,13691,1
2404,13865,1
2404,14014,1
2404,14327,1
2404,14432,1
2404,14500,1
2404,14587,1
2404,14643,1
2404,14693,1
2404,14745,1
2404,14753,1
2404,14811,1
2404,15158,1
2404,15584,1
2405,3359,1
2405,3941,1
2405,4030,1
2405,4711,1
2405,4935,1
2405,5108,1
2405,5284,1
2405,5315,1
2405,5338,1
2405,5646,1
2405,5946,1
2405,6614,1
2405,6615,1
2405,6797,1
2405,8051,1
2405,13030,1
2406,3216,1
2406,3250,1
2406,3300,1
2406,3341,1
2406,3931,1
2406,3955,1
2406,4056,1
2406,4064,1
2406,6086,1
2406,6482,1
2406,7034,1
2406,10081,1
2406,12402,1
2406,12458,1
2406,12834,1
2406,13124,1
2406,13726,1
2406,13810,1
2406,14303,1
2407,3280,1
2407,3682,1
2407,4034,1
2407,5386,1
2407,6944,1
2407,6986,1
2407,7344,1
2407,9074,1
2407,9756,1
2408,3481,1
2408,3682,1
2408,3701,1
2408,8542,1
2408,9143,1
2408,10507,1
2408,11212,1
2408,13080,1
2408,14296,1
2410,3134,1
2410,3172,1
2410,4181,1
2410,9047,1
2410,10493,1
2410,10807,1
2410,12504,1
2410,12724,1
2410,13054,1
2410,13625,1
2410,14203,1
2410,14460,1
2410,14569,1
2412,3100,1
2412,3202,1
2412,3216,1
2412,3689,1
2412,4060,1
2412,4155,1
2412,5379,1
2412,5430,1
2412,5507,1
2412,5918,1
2412,6104,1
2412,6974,1
2412,7839,1
2412,7938,1
2412,8484,1
2412,8615,1
2412,8924,1
2412,8931,1
2412,8975,1
2412,8992,1
2412,10445,1
2412,10821,1
2412,12621,1
2412,14183,1
2412,14223,1
2412,14461,1
2412,14467,1
2412,14480,1
2412,14654,1
2412,14675,1
2412,14724,1
2412,14775,1
2412,14852,1
2412,14854,1
2412,15023,1
2412,15622,1
2413,3069,1
2413,3101,1
2413,3715,1
2413,3847,1
2413,3966,1
2413,4057,1
2413,4896,1
2413,5036,1
2413,5818,1
2413,5899,1
2413,5977,1
2413,6040,1
2413,6086,1
2413,6267,1
2413,6323,1
2413,6752,1
2413,6873,1
2413,7025,1
2413,7309,1
2413,7473,1
2413,7877,1
2413,8440,1
2413,10439,1
2413,11198,1
2413,12841,1
2413,13098,1
2413,13126,1
2413,13323,1
2413,13689,1
2413,13752,1
2413,13756,1
2413,13772,1
2413,13821,1
2413,13825,1
2413,14424,1
2413,14541,1
2413,15591,1
2414,3200,1
2414,3627,1
2414,3628,2
2414,3645,1
2414,3651,1
2414,3667,1
2414,3740,2
2414,3848,1
2414,3852,1
2414,3908,1
2414,3931,1
2414,3951,1
2414,3966,1
2414,4039,1
2414,4046,1
2414,4088,1
2414,4109,1
2414,5459,1
2414,5468,1
2414,5492,1
2414,5601,1
2414,5626,1
2414,6083,1
2414,6416,1
2414,6479,1
2414,9914,1
2414,10344,1
2414,12356,1
2414,12471,1
2414,12489,1
2414,12514,1
2414,12975,1
2414,12980,1
2414,13123,1
2414,13676,1
2414,13830,1
2414,14432,1
2414,14435,1
2414,14479,1
2414,14585,1
2414,14638,1
2415,3144,1
2415,3322,1
2415,3532,1
2415,3605,1
2415,3618,1
2415,3645,1
2415,3674,1
2415,6063,1
2415,6488,1
2415,6555,1
2415,6668,1
2415,8262,1
2415,8545,1
2415,8592,1
2415,8635,1
2415,8976,1
2415,9011,1
2415,11250,1
2415,12474,1
2415,12952,1
2415,13119,1
2417,3144,1
2417,3160,1
2417,3172,1
2417,3215,1
2417,3216,1
2417,3250,1
2417,3277,1
2417,3280,1
2417,3358,1
2417,3486,1
2417,3584,2
2417,3622,3
2417,3628,1
2417,3653,1
2417,3702,1
2417,3709,1
2417,3727,1
2417,3848,2
2417,3931,1
2417,3994,1
2417,4014,1
2417,4029,1
2417,4036,1
2417,4119,1
2417,4123,1
2417,4156,1
2417,4465,1
2417,5044,1
2417,5374,1
2417,5412,1
2417,5967,1
2417,6468,1
2417,7416,1
2417,7702,1
2417,8175,1
2417,8732,1
2417,9490,1
2417,10198,1
2417,10344,1
2417,10364,1
2417,10452,1
2417,10458,1
2417,10482,1
2417,10511,1
2417,10609,1
2417,10718,1
2417,11272,1
2417,11352,1
2417,11353,2
2417,12352,1
2417,12492,1
2417,12515,1
2417,12606,1
2417,12715,1
2417,12835,1
2417,12950,1
2417,13002,1
2417,13042,1
2417,13120,1
2417,14126,1
2417,14159,1
2417,14248,1
2417,14383,1
2417,14416,1
2417,14467,1
2417,14480,1
2417,14487,1
2417,14588,1
2417,14768,1
2417,14869,1
2417,14986,1
2418,3623,2
2418,3661,1
2418,3666,1
2418,3674,1
2418,3684,1
2418,3714,1
2418,3728,1
2418,3731,1
2418,3739,1
2418,3749,1
2418,3848,1
2418,3908,1
2418,3957,1
2418,4003,1
2418,4014,1
2418,4036,1
2418,4070,1
2418,4086,1
2418,4102,1
2418,4133,1
2418,5401,1
2418,5455,1
2418,5500,1
2418,5501,1
2418,11199,1
2418,11200,1
2418,11365,1
2418,12437,1
2418,13073,1
2418,13306,1
2418,13830,1
2418,14397,1
2418,14487,1
2418,14588,1
2418,14768,1
2418,15418,1
2419,3100,1
2419,3202,1
2419,3341,1
2419,3621,1
2419,3643,1
2419,3672,1
2419,3689,1
2419,3755,1
2419,4060,1
2419,4079,1
2419,4155,1
2419,4698,1
2419,5379,1
2419,5430,1
2419,5507,1
2419,6382,1
2419,6414,1
2419,6545,1
2419,6974,1
2419,7283,1
2419,7839,1
2419,8484,1
2419,10072,1
2419,10119,1
2419,10541,1
2419,10579,1
2419,10901,1
2419,11612,1
2419,12364,1
2419,12621,1
2419,14154,1
2419,14248,1
2419,14287,1
2419,14577,1
2419,14734,1
2419,15823,1
2420,4007,1
2420,4029,1
2420,4034,1
2420,4036,1
2420,4048,1
2420,4088,1
2420,5330,1
2420,5502,1
2420,5513,1
2420,6007,1
2420,8135,1
2420,8623,1
2420,8651,1
2420,10435,1
2420,10564,1
2420,10597,1
2420,10809,1
2420,11159,1
2420,11190,1
2420,11204,1
2420,11237,1
2420,11932,1
2420,13336,1
2420,13736,1
2420,13848,1
2420,14377,1
2420,15713,1
2421,3100,1
2421,3202,1
2421,3279,1
2421,3341,1
2421,3387,1
2421,3657,1
2421,3689,1
2421,3897,1
2421,4060,1
2421,4155,1
2421,5379,1
2421,5430,1
2421,5507,1
2421,6438,1
2421,6956,1
2421,6974,1
2421,7697,1
2421,7839,1
2421,7908,1
2421,8484,1
2421,8989,1
2421,9142,1
2421,10104,1
2421,10110,1
2421,10416,1
2421,10619,1
2421,10784,1
2421,10815,1
2421,10883,1
2421,11605,1
2421,12064,1
2421,12621,1
2421,12782,1
2421,12794,1
2421,12862,1
2421,12987,1
2421,13051,1
2421,13055,1
2421,13113,1
2421,13127,1
2421,13858,1
2421,14043,1
2422,3191,1
2422,3421,1
2422,3623,1
2422,3629,1
2422,3970,1
2422,4087,1
2422,5112,1
2422,6409,1
2422,6569,1
2422,6653,1
2422,7551,1
2422,10324,1
2422,10492,1
2422,12538,1
2422,14815,1
2423,3386,1
2423,6752,1
2423,6789,1
2423,11358,1
2423,13932,1
2423,15833,1
2424,3651,1
2424,6349,1
2424,6490,1
2424,6770,1
2425,3318,1
2425,3614,1
2427,3163,1
2427,3215,1
2427,3250,1
2427,3293,1
2427,3300,1
2427,3347,1
2427,3351,1
2427,3356,1
2427,3651,1
2427,3926,1
2427,5190,1
2427,5273,1
2427,5786,1
2427,5878,1
2427,5927,1
2427,5940,1
2427,6147,1
2427,6328,1
2427,6400,2
2427,6567,1
2427,6680,1
2427,6687,1
2427,6718,1
2427,6744,1
2427,6891,1
2427,6906,1
2427,6943,1
2427,7024,1
2427,7041,1
2427,7050,1
2427,7079,1
2427,7335,1
2427,7668,1
2427,7889,1
2427,7929,1
2427,8133,1
2427,8489,1
2427,8575,1
2427,8697,1
2427,9025,1
2427,9075,1
2427,9134,1
2427,9487,1
2427,9860,1
2427,9924,1
2427,10078,1
2427,10105,1
2427,10119,1
2427,10362,1
2427,10455,1
2427,10466,1
2427,10525,1
2427,10607,1
2427,10609,1
2427,11194,1
2427,11275,1
2427,12921,1
2427,12930,1
2427,13692,1
2427,13722,1
2427,13832,1
2427,14321,1
2427,14369,1
2427,14445,1
2427,14472,1
2427,14478,1
2427,14764,1
2428,5897,1
2429,3299,1
2429,6530,1
2429,6795,1
2429,7525,1
2429,12468,1
2430,3144,1
2430,3156,1
2430,3160,1
2430,3300,1
2430,3322,1
2430,3486,1
2430,3528,1
2430,3752,1
2430,4025,1
2430,4156,1
2430,5190,1
2430,5338,1
2430,5497,1
2430,5565,1
2430,5680,1
2430,5685,1
2430,5818,1
2430,5958,1
2430,6488,1
2430,6620,1
2430,6795,1
2430,6852,1
2430,8262,1
2430,8545,1
2430,8592,1
2430,8635,1
2430,10157,1
2430,10509,1
2430,10558,1
2430,11250,1
2430,11272,1
2430,12474,1
2430,12908,1
2430,13119,1
2430,13686,1
2430,13706,1
2430,14415,1
2431,3087,1
2431,3356,2
2431,3516,1
2431,3529,1
2431,3690,1
2431,3943,1
2431,4529,1
2431,4690,1
2431,5811,1
2431,5878,1
2431,5940,1
2431,6003,1
2431,6004,1
2431,6147,1
2431,6273,1
2431,6570,1
2431,6718,1
2431,6891,1
2431,6943,1
2431,7024,1
2431,7050,1
2431,7299,1
2431,7859,1
2431,7889,1
2431,7929,1
2431,8961,1
2431,8967,1
2431,8980,1
2431,9004,1
2431,9025,1
2431,9031,1
2431,9170,1
2431,9173,1
2431,9304,1
2431,9924,1
2431,10078,1
2431,10105,1
2431,10119,1
2431,10362,1
2431,10466,1
2431,10474,1
2431,10525,1
2431,10607,1
2431,10609,1
2431,13891,1
2431,14004,1
2431,14431,1
2431,14578,1
2431,14712,1
2431,14835,1
2431,15569,1
2431,15664,1
2431,15859,1
2432,3286,1
2432,3528,1
2432,6177,1
2432,6641,1
2432,10334,1
2432,10482,1
2432,10818,1
2432,10878,1
2432,10883,1
2432,11165,1
2432,11411,1
2432,13774,1
2433,3153,1
2433,3162,1
2433,3261,1
2433,3286,1
2433,3299,1
2433,3589,1
2433,3740,1
2433,4093,1
2433,4839,1
2433,5389,1
2433,6290,1
2433,6330,1
2433,6342,1
2433,6409,1
2433,6568,1
2433,6570,1
2433,6710,1
2433,7394,1
2433,7472,1
2433,7519,1
2433,7831,1
2433,8497,1
2433,10441,1
2433,10568,1
2433,10632,1
2433,10836,1
2433,11602,1
2433,12744,1
2433,12852,1
2434,6080,1
2434,6364,1
2434,8656,1
2434,9606,1
2434,10072,1
2434,10870,1
2434,13469,1
2435,3144,1
2435,3172,1
2435,3202,1
2435,3215,1
2435,3216,1
2435,3286,1
2435,3305,1
2435,3421,1
2435,3516,1
2435,4096,1
2435,5107,1
2435,5221,1
2435,5513,1
2435,5861,1
2435,5944,1
2435,5977,1
2435,6017,1
2435,6025,1
2435,6297,1
2435,6319,1
2435,6409,1
2435,6514,1
2435,6773,1
2435,6797,1
2435,7021,1
2435,7049,1
2435,7075,1
2435,7271,1
2435,7310,1
2435,7484,1
2435,7646,1
2435,7686,1
2435,7737,1
2435,9150,1
2435,9292,1
2435,10491,1
2435,10509,1
2435,10795,1
2435,10963,1
2435,11199,1
2435,12112,1
2435,12396,1
2435,12774,1
2435,13082,1
2435,13306,1
2435,13691,1
2435,13804,1
2435,13865,1
2435,14643,1
2436,3270,1
2436,3293,1
2436,3347,1
2436,3727,1
2436,3931,1
2436,3976,1
2436,5319,1
2436,5507,1
2436,5830,1
2436,5940,1
2436,6104,1
2436,6570,1
2436,6602,1
2436,6800,1
2436,7233,1
2436,7279,1
2436,7390,1
2436,8970,1
2436,8992,1
2436,9023,1
2436,10157,1
2436,10640,1
2436,10827,1
2436,10830,1
2436,10883,1
2436,12398,1
2436,12844,1
2436,13945,1
2436,14021,1
2436,14516,1
2436,14646,1
2436,14700,1
2436,14815,1
2437,4063,1
2437,6130,1
2437,6474,1
2438,3095,1
2438,3116,1
2438,3134,1
2438,3202,1
2438,3215,1
2438,3280,1
2438,3286,1
2438,3305,1
2438,3424,1
2438,3516,1
2438,3523,1
2438,3744,1
2438,3847,1
2438,3942,1
2438,4088,1
2438,5861,1
2438,5944,1
2438,5977,1
2438,6017,1
2438,6025,1
2438,6273,1
2438,6297,1
2438,6319,1
2438,6332,1
2438,6364,1
2438,6482,1
2438,6615,1
2438,6730,1
2438,6773,1
2438,6775,1
2438,6780,1
2438,6797,1
2438,7021,1
2438,7049,1
2438,7075,1
2438,7271,1
2438,7310,1
2438,7484,1
2438,7646,1
2438,7647,1
2438,7686,1
2438,7737,1
2438,7916,1
2438,8430,1
2438,8531,1
2438,8772,1
2438,8784,1
2438,8962,1
2438,9022,1
2438,9042,1
2438,9143,1
2438,9150,1
2438,9152,1
2438,9165,1
2438,9171,1
2438,9291,1
2438,9313,1
2438,9318,1
2438,9364,1
2438,9396,1
2438,9485,1
2438,10441,1
2438,10491,1
2438,10509,1
2438,10639,1
2438,10791,1
2438,10963,1
2438,11204,1
2438,12330,1
2438,12418,1
2438,12433,1
2438,12452,1
2438,13049,1
2438,13263,1
2438,13647,1
2438,13692,1
2438,13713,1
2438,13758,1
2438,14029,1
2438,14204,1
2438,14436,1
2438,14482,1
2438,14553,1
2438,15158,1
2439,3387,1
2439,4025,1
2439,6130,1
2439,6273,1
2439,6415,1
2439,6602,1
2439,6948,1
2439,7479,1
2439,7526,1
2439,10053,1
2439,10081,1
2439,10713,1
2439,10730,1
2439,11964,1
2439,13165,1
2440,6617,1
2441,3172,1
2441,3215,1
2441,3216,1
2441,3622,1
2441,4095,1
2441,4105,1
2441,4142,1
2441,6398,1
2441,6967,1
2441,7628,1
2441,7734,1
2441,8177,1
2441,8606,1
2441,8744,1
2441,9543,1
2441,10271,1
2441,10509,1
2441,12435,1
2441,12825,1
2441,14121,1
2441,14401,1
2441,14426,1
2441,14490,1
2444,3172,2
2444,3202,1
2444,3215,1
2444,3239,1
2444,3256,1
2444,3279,2
2444,3280,1
2444,3605,1
2444,3675,1
2444,3746,1
2444,3749,1
2444,3753,1
2444,3900,1
2444,3928,1
2444,3955,1
2444,3998,1
2444,4013,1
2444,4070,1
2444,4126,1
2444,4171,1
2444,5370,1
2444,5391,1
2444,5454,1
2444,5763,1
2444,6024,1
2444,6028,1
2444,6068,1
2444,6328,1
2444,6332,1
2444,6405,1
2444,6406,1
2444,6546,1
2444,6599,1
2444,6615,1
2444,6617,1
2444,7043,1
2444,7186,1
2444,7310,1
2444,7847,1
2444,10380,1
2444,10551,1
2444,10597,1
2444,10653,1
2444,10788,1
2444,11165,1
2444,12453,1
2444,12458,1
2444,12485,1
2444,12491,1
2444,12791,1
2444,12817,1
2444,13088,1
2444,13677,1
2444,13876,1
2444,13942,1
2444,14034,1
2444,14068,1
2444,14429,1
2444,14467,1
2444,14479,1
2444,14693,2
2444,14854,1
2445,3202,1
2445,3215,1
2445,3280,1
2445,3286,1
2445,3305,1
2445,3351,1
2445,3516,1
2445,3628,1
2445,4087,1
2445,4316,1
2445,4707,1
2445,5786,1
2445,5861,1
2445,5927,1
2445,5944,1
2445,6017,1
2445,6025,1
2445,6297,1
2445,6319,2
2445,6400,1
2445,6537,1
2445,6567,1
2445,6680,1
2445,6702,1
2445,6773,1
2445,6797,1
2445,7021,1
2445,7049,1
2445,7075,1
2445,7079,1
2445,7271,1
2445,7310,1
2445,7335,1
2445,7484,1
2445,7646,1
2445,7686,1
2445,7737,1
2445,8466,1
2445,8508,1
2445,8575,1
2445,8591,1
2445,8598,1
2445,9150,1
2445,9448,1
2445,9921,1
2445,10216,1
2445,10491,1
2445,10509,2
2445,10963,1
2446,3277,1
2446,3584,1
2446,6183,1
2446,6468,1
2446,6873,1
2446,8175,1
2447,3196,1
2447,3250,1
2447,3322,1
2447,3682,1
