src trg nij
14295 15509 116
14367 15509 111
14449 15509 149
14476 15509 34
14682 15509 41
14824 15509 86
14858 15509 55
15065 15509 172
15158 15509 161
15462 15509 204
959 7015 166
2129 7015 53
2179 7015 48
2303 7015 57
2428 7015 46
4860 7015 71
962 1484 270
1119 1484 123
1163 1484 103
1251 1484 68
2119 7562 41
4128 7562 24
1918 11462 61
8355 11462 66
8533 11462 52
8839 11462 80
9319 11462 52
9962 11462 113
10160 11462 53
10304 11462 196
10333 11462 178
10456 11462 56
10553 11462 43
10637 11462 40
10658 11462 37
10732 11462 41
10825 11462 49
11103 11462 82
5315 12288 243
10771 12288 70
11925 12288 212
11957 12288 116
11975 12288 129
11991 12288 133
12004 12288 136
12018 12288 333
12047 12288 208
12062 12288 136
12074 12288 109
12089 12288 162
12095 12288 208
12121 12288 175
12137 12288 235
12227 12288 256
12284 12288 169
965 4450 277
3838 4450 256
3865 4450 81
4190 4450 92
4233 4450 147
4279 4450 277
4346 4450 114
4347 4450 99
4364 4450 238
4400 4450 116
4402 4450 263
4425 4450 181
4438 4450 833
965 9887 312
1147 9887 909
1912 9887 73
8064 9887 129
8072 9887 126
8342 9887 208
8402 9887 357
8549 9887 212
8690 9887 100
8695 9887 169
8881 9887 107
8909 9887 78
9877 9887 208
965 11686 322
1147 11686 1000
8402 11686 370
9877 11686 212
9887 11686 1666
9983 11686 208
10010 11686 250
10072 11686 91
10148 11686 161
10162 11686 625
10284 11686 500
10803 11686 88
10950 11686 97
11534 11686 1000
11539 11686 96
11674 11686 161
969 10961 86
1194 10961 212
1245 10961 277
1702 10961 769
5588 10961 158
8795 10961 120
2627 12197 84
5060 12197 188
10365 12197 243
10715 12197 78
11995 12197 392
12037 12197 102
12051 12197 131
12063 12197 178
12097 12197 120
12136 12197 116
12150 12197 400
12182 12197 80
971 1488 1428
971 1657 1250
1488 1657 2500
974 13271 136
1913 13271 45
3644 13271 58
3652 13271 29
3664 13271 72
3754 13271 22
5544 13271 196
7259 13271 66
9968 13271 62
11212 13271 23
13052 13271 59
975 4973 129
1030 4973 47
1974 4973 39
2394 4973 76
4767 4973 833
4853 4973 100
976 1308 31
1266 1308 58
976 9534 31
3944 9534 6
1464 7070 70
2037 7070 23
2538 7070 81
2590 7070 91
2640 7070 68
3962 7070 47
5310 7070 175
5503 7070 22
5032 9620 84
8268 9620 121
9096 9620 36
9598 9620 142
996 10201 434
999 10201 322
1156 10201 114
1007 1476 33
1010 6915 70
2235 6915 56
2679 6915 416
1011 7054 125
2876 7054 625
4464 7054 116
6424 7054 434
6621 7054 555
7022 7054 3333
2876 7781 588
6424 7781 416
6621 7781 526
7022 7781 2500
7054 7781 5000
7561 7781 1666
7713 7781 1666
2876 15808 303
5776 15808 149
5777 15808 120
6424 15808 250
6621 15808 285
7022 15808 500
7054 15808 555
7561 15808 454
7781 15808 526
8175 15808 123
9460 15808 454
14222 15808 200
15312 15808 277
15450 15808 217
15510 15808 116
15616 15808 30
15665 15808 49
1012 1064 92
1012 4443 90
3730 4443 11
3955 4443 21
4353 4443 22
1015 4718 59
1928 4718 129
1985 4718 27
3694 4718 76
3894 4718 35
4039 4718 27
4042 4718 28
8688 12623 47
10040 12623 76
10173 12623 121
10494 12623 72
10721 12623 94
11211 12623 20
11230 12623 45
11404 12623 93
11698 12623 303
11792 12623 72
12512 12623 34
1212 14980 434
7325 14980 500
7620 14980 434
8190 14980 243
9678 14980 2000
11425 14980 500
12352 14980 666
12569 14980 416
12585 14980 666
12628 14980 1000
12709 14980 312
12801 14980 119
12972 14980 108
14046 14980 303
14156 14980 625
14208 14980 149
14240 14980 140
14299 14980 232
14314 14980 277
14362 14980 357
14687 14980 50
14698 14980 192
14910 14980 769
1212 15029 400
7325 15029 454
7620 15029 400
9341 15029 185
12352 15029 588
12523 15029 200
12585 15029 588
12628 15029 833
12967 15029 99
12972 15029 106
13215 15029 149
13976 15029 217
14032 15029 92
14046 15029 285
14156 15029 555
14195 15029 59
14240 15029 136
14362 15029 333
14698 15029 185
14718 15029 138
14980 15029 1111
14995 15029 454
1212 15337 476
7620 15337 476
12585 15337 769
12628 15337 1250
12972 15337 111
13976 15337 238
14046 15337 322
14240 15337 144
14314 15337 294
14362 15337 384
14698 15337 200
14995 15337 555
15029 15337 1428
15033 15337 588
15034 15337 250
15062 15337 1250
15220 15337 232
15279 15337 200
1212 15364 500
7325 15364 588
12352 15364 833
12585 15364 833
12628 15364 1428
13956 15364 151
13962 15364 192
13976 15364 243
14046 15364 333
14314 15364 303
14362 15364 400
14698 15364 204
14980 15364 2500
14995 15364 588
15029 15364 1666
15033 15364 625
15034 15364 256
15062 15364 1428
15137 15364 833
15220 15364 238
15279 15364 204
15337 15364 5000
1030 4767 45
1904 4767 24
1974 4767 38
2394 4767 72
3665 4767 40
4013 4767 20
1030 7109 47
2086 7109 23
2307 7109 25
5541 7109 48
1030 8386 46
3730 8386 11
3897 8386 11
2394 9797 75
4767 9797 714
4973 9797 1428
7590 9797 37
7702 9797 454
7973 9797 250
8190 9797 238
8251 9797 169
9076 9797 47
9591 9797 714
9631 9797 909
1036 1451 169
1114 1451 322
1036 10923 169
6004 10923 161
8023 10923 192
8403 10923 119
10487 10923 84
10602 10923 32
1036 11860 161
1564 11860 156
1718 11860 188
5238 11860 588
6004 11860 153
6385 11860 232
6440 11860 263
10487 11860 81
10880 11860 57
10923 11860 1666
1037 1563 1000
1045 9260 101
1732 9260 13
3480 9260 52
9125 9260 87
9155 9260 27
9169 9260 35
1050 4745 37
1495 4745 285
1978 4745 26
3895 4745 44
1050 5174 37
1171 5174 29
4113 5174 12
4922 5174 35
1053 1199 169
1179 1199 58
1181 1199 277
1055 8320 96
2097 8320 27
4409 8320 44
6320 8320 175
6558 8320 270
6722 8320 117
7949 8320 102
7975 8320 117
7983 8320 151
8219 8320 66
8273 8320 285
8315 8320 200
1057 5197 625
1607 5197 1111
3738 5197 78
4121 5197 100
4842 5197 476
5093 5197 103
1058 9541 212
1391 9541 322
5464 9541 108
5590 9541 303
8149 9541 104
8249 9541 312
8350 9541 740
8432 9541 202
8476 9541 117
8729 9541 114
8782 9541 107
9539 9541 666
1058 11467 243
5051 11467 71
8249 11467 169
8350 11467 454
8408 11467 181
8729 11467 123
9541 11467 526
9657 11467 178
9716 11467 434
9960 11467 156
10092 11467 181
10341 11467 129
10705 11467 142
10847 11467 60
11052 11467 555
11343 11467 238
11367 11467 48
11452 11467 250
1058 12194 250
6128 12194 714
6384 12194 158
11169 12194 42
11602 12194 131
11905 12194 196
11907 12194 625
11915 12194 344
11932 12194 344
11981 12194 400
11991 12194 144
12038 12194 333
12062 12194 149
12067 12194 270
12135 12194 74
12156 12194 1000
1174 13468 135
2020 13468 178
10274 13468 212
11945 13468 217
11977 13468 384
12013 13468 303
12086 13468 112
12105 13468 188
12115 13468 149
12157 13468 416
12160 13468 232
12167 13468 526
12201 13468 161
12347 13468 128
12378 13468 243
12595 13468 123
12598 13468 75
12671 13468 101
12689 13468 204
12696 13468 204
12742 13468 92
12802 13468 169
12881 13468 69
12962 13468 81
5991 7323 769
6007 7323 175
6711 7323 357
1070 15348 222
2114 15348 131
14025 15348 74
14108 15348 129
14655 15348 30
14807 15348 46
14827 15348 29
1074 1492 370
1078 1234 588
1081 1388 30
1252 1388 196
1081 1504 30
1104 1504 108
1266 1504 57
1307 10976 217
4600 10976 142
4793 10976 156
9956 10976 208
10060 10976 76
10103 10976 227
10130 10976 212
10246 10976 129
10259 10976 75
10263 10976 263
10266 10976 810
10398 10976 101
10527 10976 165
10675 10976 78
10698 10976 135
10770 10976 144
1307 11480 208
4600 11480 138
10060 11480 75
10259 11480 74
10263 11480 250
10266 11480 243
10407 11480 49
10527 11480 162
10606 11480 91
10675 11480 76
10976 11480 1111
1089 15157 500
8407 15157 370
12544 15157 136
13291 15157 23
13889 15157 62
14044 15157 48
14353 15157 59
14390 15157 85
14436 15157 32
14686 15157 44
14836 15157 39
1090 7377 833
1178 7377 666
1093 12567 78
8015 12567 250
11389 12567 20
12540 12567 69
1094 1638 344
4035 4664 62
4186 4664 540
4194 4664 263
4216 4664 512
4219 4664 212
4238 4664 222
4289 4664 312
4296 4664 117
4306 4664 101
4334 4664 86
4341 4664 125
4361 4664 90
4372 4664 80
4392 4664 102
4411 4664 128
4420 4664 188
4612 4664 476
1439 5234 81
2088 5234 76
3985 5234 106
4837 5234 120
4908 5234 384
5093 5234 102
5156 5234 555
1099 12275 104
3669 12275 16
1099 13442 107
5044 13442 16
5377 13442 50
8707 13442 38
12481 13442 19
12513 13442 23
12597 13442 50
12817 13442 60
13373 13442 43
8825 11094 135
8826 11094 66
9739 11094 344
10974 11094 175
10977 11094 1250
1109 11810 169
1748 11810 34
2375 11810 27
10501 11810 38
10558 11810 18
1110 11068 416
4498 11068 625
4689 11068 625
6628 11068 416
8175 11068 147
8914 11068 103
9629 11068 227
10114 11068 232
10161 11068 80
10168 11068 476
10338 11068 81
10408 11068 454
10989 11068 400
1110 11092 454
8175 11092 151
8273 11092 625
8306 11092 500
9629 11092 238
10114 11092 243
10161 11092 81
10168 11092 1111
10267 11092 204
10408 11092 500
10989 11092 434
11068 11092 1428
1110 11499 370
8175 11499 140
9629 11499 212
9647 11499 96
10000 11499 181
10048 11499 202
10114 11499 217
10168 11499 416
10309 11499 416
10408 11499 400
10989 11499 357
11068 11499 833
11092 11499 1000
11112 11499 1111
11307 11499 285
11401 11499 294
11490 11499 769
1112 1528 500
1201 1528 49
1119 1443 131
1120 1443 285
1143 1443 454
1210 1443 333
1131 9635 67
1266 9635 56
7142 9635 46
8044 9635 204
8740 9635 434
8923 9635 78
12034 13444 95
12112 13444 370
12426 13444 43
12648 13444 37
12710 13444 172
1141 8147 68
2558 8147 34
3481 8147 60
3623 8147 20
4014 8147 27
5449 8147 25
6739 8147 363
1144 7306 158
1836 7306 32
4105 7306 21
4134 7306 21
5466 7306 32
5482 7306 13
1148 13397 666
1711 13397 128
11162 13397 21
12948 13397 71
1151 11788 100
1493 11788 212
2815 11788 384
7969 11788 400
10056 11788 90
10103 11788 200
10231 11788 149
10369 11788 99
10397 11788 222
10543 11788 61
10568 11788 68
10680 11788 104
2697 15471 131
3588 15471 384
4227 15471 232
4275 15471 163
9935 15471 153
10403 15471 178
10769 15471 208
11563 15471 120
12537 15471 232
12539 15471 227
13275 15471 81
13773 15471 35
13929 15471 121
13970 15471 158
14111 15471 108
14172 15471 465
14390 15471 220
14734 15471 97
14766 15471 91
14942 15471 370
14996 15471 434
15091 15471 370
15118 15471 270
15414 15471 285
15440 15471 107
1154 1666 217
1155 1348 30
1201 13432 49
1547 13432 34
12022 13432 138
12338 13432 92
12435 13432 36
12459 13432 35
12679 13432 90
12713 13432 61
12779 13432 84
13151 13432 27
10009 11757 416
10028 11757 91
10103 11757 238
10231 11757 169
10356 11757 312
10568 11757 72
10710 11757 62
10785 11757 54
10900 11757 48
11028 11757 75
11486 11757 400
1167 13168 48
1168 13168 21
2154 13168 44
2498 13168 46
12412 13168 17
12921 13168 23
12928 13168 31
12949 13168 80
12978 13168 51
12981 13168 29
13146 13168 33
3935 5015 44
4709 5015 500
4846 5015 50
1168 9490 22
2417 9490 26
8393 9490 135
8522 9490 84
8592 9490 43
1169 4956 270
1467 4956 1250
1591 4956 1250
4006 4956 99
1179 1244 54
1215 1244 185
1179 1494 61
1182 11072 232
8249 11072 185
8502 11072 64
8831 11072 48
8842 11072 60
9967 11072 97
9999 11072 68
10146 11072 78
10379 11072 78
10620 11072 36
10764 11072 49
9715 13551 277
12103 13551 97
12208 13551 555
12280 13551 123
12335 13551 163
12363 13551 322
12673 13551 71
12719 13551 90
12845 13551 46
13525 13551 1250
13529 13551 153
1184 15342 38
12964 15342 19
1186 4243 29
1961 4243 10
4011 4243 29
4096 4243 24
1662 11471 666
5424 11471 52
8934 11471 100
9647 11471 93
10028 11471 84
10120 11471 144
10238 11471 322
11118 11471 87
11468 11471 51
1188 11766 294
8235 11766 196
10702 11766 46
10849 11766 43
11030 11766 52
11052 11766 625
1190 1392 312
1206 5187 163
3661 5187 12
4039 5187 27
1209 1360 105
6384 13478 163
11983 13478 666
11987 13478 416
11999 13478 200
12052 13478 212
12101 13478 145
12110 13478 196
12115 13478 166
12117 13478 208
12263 13478 196
12279 13478 500
12282 13478 196
12363 13478 322
12389 13478 833
12645 13478 97
12656 13478 140
12712 13478 169
12718 13478 196
12778 13478 144
12848 13478 67
12868 13478 108
12875 13478 64
12886 13478 133
13396 13478 82
8837 11699 294
9927 11699 277
9961 11699 384
9982 11699 111
10010 11699 256
10138 11699 181
10350 11699 172
10405 11699 181
10505 11699 128
10802 11699 172
10824 11699 123
10924 11699 240
11306 11699 1666
11380 11699 370
11505 11699 526
11602 11699 138
11628 11699 144
1212 9798 416
8470 9798 54
8610 9798 40
9065 9798 106
9727 9798 97
1230 4457 714
3820 4457 149
3865 4457 81
3875 4457 625
4272 4457 285
4274 4457 370
1259 13479 303
6113 13479 91
11592 13479 144
11900 13479 238
11904 13479 217
11941 13479 434
11987 13479 476
11996 13479 263
12052 13479 227
12060 13479 178
12078 13479 175
12144 13479 222
12158 13479 125
12171 13479 86
12294 13479 227
12677 13479 81
12704 13479 166
12828 13479 55
12881 13479 75
13357 13479 109
13399 13479 59
1235 3778 45
2118 3778 14
2137 3778 19
2391 3778 15
1239 6953 121
2270 6953 25
4733 6953 277
5345 6953 60
5470 6953 16
1248 1542 63
1251 1293 34
1251 1470 34
2029 4267 200
3762 4267 185
3789 4267 178
3838 4267 138
4179 4267 116
4187 4267 219
4194 4267 140
4205 4267 81
4217 4267 111
4238 4267 128
4248 4267 138
4254 4267 92
8171 11327 87
8396 11327 333
8679 11327 192
8861 11327 64
9808 11327 169
10056 11327 85
10105 11327 172
10145 11327 126
10153 11327 175
10189 11327 75
10924 11327 101
10972 11327 49
11284 11327 66
11301 11327 133
7950 9633 153
8068 9633 454
8129 9633 196
8133 9633 500
8235 9633 188
8861 9633 68
9583 9633 138
9588 9633 106
1355 9852 58
8072 9852 131
8391 9852 909
8492 9852 103
8844 9852 80
9538 9852 555
1259 9853 277
2655 9853 78
7962 9853 149
8535 9853 58
8776 9853 116
8830 9853 192
8913 9853 103
1265 14054 322
3644 14054 56
10757 14054 44
12629 14054 222
13667 14054 60
1280 5846 384
1280 6261 384
5846 6261 1111
3584 11456 35
8203 11456 555
8305 11456 50
8321 11456 140
8753 11456 227
8758 11456 192
9068 11456 40
9070 11456 107
9826 11456 181
9927 11456 227
9935 11456 188
10872 11456 104
10924 11456 333
10970 11456 454
11266 11456 62
11297 11456 155
11364 11456 96
1290 6928 44
7962 11747 128
8515 11747 46
8858 11747 48
9714 11747 95
9918 11747 105
9968 11747 64
10016 11747 161
10075 11747 60
10086 11747 60
10322 11747 76
10338 11747 75
10516 11747 65
10543 11747 59
10561 11747 48
10563 11747 58
10803 11747 80
1294 6584 181
1299 6584 104
2564 6584 156
3216 6584 43
4018 6584 48
4063 6584 32
4335 6584 46
5298 6584 74
1294 15055 212
1377 15055 120
3004 15055 80
3047 15055 204
6739 15055 212
10177 15055 62
10707 15055 48
10713 15055 64
11404 15055 97
12919 15055 49
13312 15055 61
13828 15055 35
13889 15055 59
14094 15055 102
14270 15055 78
14284 15055 98
14725 15055 42
1299 5733 51
1534 5733 200
3677 5733 49
3894 5733 34
4886 5733 263
5057 5733 69
5293 5733 39
5302 5733 120
5326 5733 34
5332 5733 38
5512 5733 60
5520 5733 41
5559 5733 192
5711 5733 153
1304 11347 69
10300 11347 31
10465 11347 16
10570 11347 26
10614 11347 20
10661 11347 32
4303 12156 112
11905 12156 200
11907 12156 666
11915 12156 357
11981 12156 416
12038 12156 344
12062 12156 307
12067 12156 277
12094 12156 200
12135 12156 74
11905 13578 212
11907 13578 833
11915 13578 400
11981 13578 476
11991 13578 153
12038 13578 384
12062 13578 158
12067 13578 303
12156 13578 1666
12194 13578 1428
12296 13578 285
12356 13578 1666
12736 13578 204
12759 13578 90
12797 13578 75
1322 7796 294
3190 7796 44
5888 7796 116
1323 11684 99
2554 11684 44
7622 11684 56
8800 11684 285
10662 11684 26
2087 5222 93
2426 5222 60
2670 5222 117
3642 5222 47
4006 5222 101
4815 5222 48
4849 5222 39
4971 5222 144
5049 5222 28
5050 5222 38
5135 5222 48
1324 5325 32
1872 5325 93
2513 5325 27
3963 5325 35
5267 5325 116
5287 5325 27
2448 11974 27
4143 11974 23
5346 11974 85
5821 11974 166
10834 11974 18
11268 11974 21
11973 11974 135
2971 15825 95
4154 15825 100
5348 15825 222
5662 15825 55
6706 15825 90
11647 15825 45
12694 15825 51
13955 15825 149
13958 15825 142
14091 15825 85
14273 15825 98
14730 15825 54
14740 15825 129
15023 15825 26
15054 15825 144
15406 15825 500
15531 15825 22
15792 15825 243
1326 4707 217
1454 4707 33
1876 4707 26
2134 4707 17
2445 4707 19
2963 4707 32
4011 4707 29
1327 5205 109
4061 5205 25
1327 11706 86
1689 11706 133
8263 11706 90
8385 11706 270
10020 11706 92
10063 11706 63
10363 11706 108
10561 11706 92
10633 11706 48
10685 11706 182
10717 11706 205
11392 11706 326
1334 14979 135
5356 14979 212
5631 14979 256
9346 14979 44
10291 14979 113
10587 14979 84
10882 14979 30
13972 14979 69
14202 14979 75
14323 14979 61
1340 8041 88
1950 8041 75
2538 8041 79
7336 8041 123
7975 8041 60
8024 8041 67
1340 12381 95
1804 12381 61
4733 12381 256
5329 12381 74
5642 12381 142
5842 12381 178
5878 12381 263
6018 12381 97
6128 12381 625
8214 12381 333
9969 12381 77
11904 13393 217
11910 13393 138
11917 13393 238
11963 13393 270
11979 13393 454
12003 13393 222
12011 13393 277
12024 13393 102
12094 13393 217
12103 13393 100
12322 13393 149
12361 13393 833
12363 13393 357
12645 13393 100
12691 13393 104
12738 13393 204
12756 13393 74
12760 13393 68
12798 13393 120
12834 13393 60
12848 13393 68
12860 13393 65
12875 13393 66
12881 13393 75
1649 4800 57
3651 4800 45
3719 4800 56
3937 4800 40
3971 4800 41
4031 4800 57
4148 4800 32
4732 4800 222
1352 6997 11
2308 6997 9
6773 6997 11
7991 8236 196
8046 8236 238
8162 8236 64
8163 8236 68
8203 8236 625
8219 8236 73
7958 10248 196
8110 10248 344
8632 10248 160
8776 10248 222
9444 10248 151
9715 10248 500
9927 10248 476
9948 10248 666
10094 10248 266
10129 10248 204
10153 10248 416
10166 10248 416
10170 10248 129
10219 10248 200
10228 10248 370
1355 15119 57
1773 15119 49
2232 15119 243
5378 15119 48
13956 15119 147
14065 15119 31
14364 15119 107
14670 15119 163
14681 15119 33
14769 15119 28
14879 15119 54
1363 5149 92
3681 5149 14
3724 5149 17
1363 9817 96
7944 9817 238
8227 9817 277
8849 9817 68
8859 9817 128
8921 9817 87
3013 11125 285
3267 11125 140
9974 11125 138
10087 11125 61
10199 11125 200
10313 11125 42
10349 11125 172
10378 11125 114
10394 11125 67
10679 11125 42
10689 11125 54
10764 11125 50
6491 11131 263
8050 11131 86
8244 11131 270
8332 11131 400
8495 11131 53
8877 11131 63
9320 11131 200
9329 11131 58
10682 11131 53
2039 15323 86
2481 15323 172
5883 15323 1428
12538 15323 312
14160 15323 208
14320 15323 74
1378 5990 58
1523 5990 149
3701 5990 26
5717 5990 86
5821 5990 250
8108 10920 138
8145 10920 136
8684 10920 151
8690 10920 102
8776 10920 119
8787 10920 250
9615 10920 128
10270 10920 714
10695 10920 46
1382 5152 84
2566 5152 12
3547 5152 33
4032 5152 20
1382 15257 83
2931 15257 96
5833 15257 666
7253 15257 125
8077 15257 185
8394 15257 138
14081 15257 158
1384 11111 5000
1622 11111 1111
6003 11111 1000
6680 11111 357
6736 11111 400
7368 11111 94
7584 11111 1428
8326 11111 714
9435 11111 1111
9716 11111 588
9806 11111 2500
9995 11111 250
1384 11746 2000
1622 11746 833
6680 11746 322
6736 11746 357
7584 11746 1000
8326 11746 588
9435 11746 833
9716 11746 500
9806 11746 1428
9995 11746 232
11111 11746 2500
11314 11746 666
11445 11746 303
11488 11746 666
11502 11746 232
11506 11746 666
11512 11746 384
11543 11746 555
2172 15144 19
2184 15144 20
5049 15144 27
6765 15144 303
6773 15144 11
9072 15144 22
10582 15144 19
14453 15144 33
14683 15144 22
4176 11023 116
5879 11023 357
8246 11023 588
10727 11023 108
10921 11023 2500
4215 15194 196
4262 15194 232
4355 15194 111
4405 15194 185
4423 15194 204
4494 15194 526
4537 15194 714
4602 15194 454
4640 15194 833
4662 15194 434
4676 15194 500
6025 15194 400
10983 15194 303
11883 15194 129
12557 15194 1250
14209 15194 270
15065 15194 200
8122 9521 175
8739 9521 212
8748 9521 250
8849 9521 68
9088 9521 384
9100 9521 42
2589 11071 41
6475 11071 73
7992 11071 232
9452 11071 476
9641 11071 101
9929 11071 71
10218 11071 152
10494 11071 75
10623 11071 52
10729 11071 51
10760 11071 62
1427 14574 114
6439 14574 71
6570 14574 64
6951 14574 90
7378 14574 149
9137 14574 51
9335 14574 46
2693 15498 106
7609 15498 185
11364 15498 95
14001 15498 97
14086 15498 80
