"covidMeasure","latitude","longitude","name","province","selected","shared name"
"0","42.9223","10.754167","1097","GR","false","1097"
"0","43.896065","10.222874","13883","LU","false","13883"
"0","43.989258","10.78587","2813","PT","false","2813"
"1","43.845173","10.504847","15635","LU","false","15635"
"0","42.80527","10.198147","10850","LI","false","10850"
"0","43.162964","10.563128","10027","LI","false","10027"
"1","43.769672","11.253121","2410","FI","false","2410"
"0","42.988407","10.509927","10493","LI","false","10493"
"0","43.80592","11.117578","2539","FI","false","2539"
"1","43.059795","11.604734","3931","SI","false","3931"
"1","43.02797","11.618558","4144","SI","false","4144"
"0","43.059467","11.604269","5239","SI","false","5239"
"1","43.389744","11.223803","3666","SI","false","3666"
"0","43.849274","10.97971","530","PT","false","530"
"0","43.400689048068216","10.861155","8645","PI","false","8645"
"0","42.720833","10.999189","13725","GR","false","13725"
"0","42.742966","10.235509","11893","LI","false","11893"
"0","42.71723","10.980489","13239","GR","false","13239"
"0","43.41099","11.148319","4125","SI","false","4125"
"0","42.783875","11.1065","13327","GR","false","13327"
"0","42.677193","11.283834","13046","GR","false","13046"
"0","43.8993","10.246648","15824","LU","false","15824"
"0","43.93269","10.916281","483","PT","false","483"
"0","43.929604","10.909716","773","PT","false","773"
"0","43.54720478947368","10.96839542105263","2174","FI","false","2174"
"0","43.536358","11.142222","426","FI","false","426"
"0","42.9208","10.759453","1151","GR","false","1151"
"0","42.75902","11.11385","13844","GR","false","13844"
"0","42.91225","10.77303","72","GR","false","72"
"0","42.93013","10.736074","12945","GR","false","12945"
"0","42.92662","10.754404","13104","GR","false","13104"
"0","42.919613","10.759505","934","GR","false","934"
"0","42.9428","10.826249","709","GR","false","709"
"0","43.848057","11.143828","6215","FI","false","6215"
"0","42.92817","10.742003","13006","GR","false","13006"
"0","43.883083","10.233167","14257","LU","false","14257"
"0","43.96061","10.17214","15540","LU","false","15540"
"0","43.881092","11.098162","8931","PO","false","8931"
"0","43.90983","10.994535","803","PT","false","803"
"0","43.40228","10.414389","10081","LI","false","10081"
"0","42.76531","10.396624","11105","LI","false","11105"
"0","43.9585","10.23377","15275","LU","false","15275"
"0","43.938057","10.187778","15692","LU","false","15692"
"0","43.60151","10.96667","7890","FI","false","7890"
"0","43.5891","10.346226","11300","LI","false","11300"
"0","42.599243","11.291635","13772","GR","false","13772"
"1","43.61429","11.003199","2292","FI","false","2292"
"0","43.344578","11.300014","4126","SI","false","4126"
"0","43.60361","10.969742","3601","FI","false","3601"
"0","43.72309","10.94837","3397","FI","false","3397"
"0","43.613552","10.967808","6451","FI","false","6451"
"0","43.58798","10.96583","7687","FI","false","7687"
"0","43.60587","10.969311","1523","FI","false","1523"
"0","43.60028","10.968143","6258","FI","false","6258"
"0","43.607517","10.967643","5952","FI","false","5952"
"0","43.603878","10.966879","5974","FI","false","5974"
"0","43.78728","11.284099","157","FI","false","157"
"1","43.773968","11.250833","2640","FI","false","2640"
"0","43.680356332260935","10.848232","8589","PI","false","8589"
"0","43.883453","10.772454","2984","PT","false","2984"
"0","43.934868","10.913742","695","PT","false","695"
"0","43.812817","10.894963","2675","PT","false","2675"
"0","43.892406","10.823951","2928","PT","false","2928"
"1","43.769302","11.266092","2154","FI","false","2154"
"0","43.771816","11.255983","2283","FI","false","2283"
"0","43.90005","11.06798","9291","PO","false","9291"
"0","43.86067","11.048183","9192","PO","false","9192"
"1","43.77666","11.25393","1899","FI","false","1899"
"0","43.86917","10.242115","14845","LU","false","14845"
"0","43.768147","11.311891","1893","FI","false","1893"
"0","43.867302","11.111042","8989","PO","false","8989"
"0","43.53971","11.17059","7697","FI","false","7697"
"0","43.873417","10.983662","371","PT","false","371"
"0","43.868988","10.242134","15833","LU","false","15833"
"1","43.720074","10.397464","11357","PI","false","11357"
"0","43.87746","11.091491","9329","PO","false","9329"
"0","43.91761","10.982594","3022","PT","false","3022"
"0","43.845886","11.178172","6228","FI","false","6228"
"0","43.85173","10.243374","15643","LU","false","15643"
"0","43.34192","11.305977","4881","SI","false","4881"
"0","44.109955","10.41136","14911","LU","false","14911"
"0","43.89943","11.103579","8961","PO","false","8961"
"0","43.96991","11.123508","9025","PO","false","9025"
"0","44.032913","11.143134","14544","PO","false","14544"
"0","43.89215","11.04486","9412","PO","false","9412"
"0","44.05571","11.15863","9245","PO","false","9245"
"0","43.40063","10.422109","11066","LI","false","11066"
"0","43.778877","11.242377","2304","FI","false","2304"
"0","43.551964","10.314068","9969","LI","false","9969"
"0","43.67941941129182","10.8485","8160","PI","false","8160"
"0","43.8809","10.7752","3081","PT","false","3081"
"0","43.893112","10.551841","14769","LU","false","14769"
"0","43.3244","11.327849","5424","SI","false","5424"
"0","43.86823","11.096926","9137","PO","false","9137"
"1","43.93198","10.936686","2999","PT","false","2999"
"0","43.81189","10.891131","513","PT","false","513"
"0","43.53105","10.306005","10666","LI","false","10666"
"0","43.76519","11.162219","7261","FI","false","7261"
"0","43.894184","10.224634","14137","LU","false","14137"
"0","43.7898","11.286689","753","FI","false","753"
"0","43.455833","11.872842","12051","AR","false","12051"
"0","43.770126","11.276656","3222","FI","false","3222"
"0","43.770325","11.208517","2039","FI","false","2039"
"0","43.770325","11.422025","1431","FI","false","1431"
"0","43.720997","10.399109","9573","PI","false","9573"
"1","43.592026","11.631995","12885","AR","false","12885"
"0","43.77466","11.250647","3558","FI","false","3558"
"0","43.549515","11.563092","12256","AR","false","12256"
"0","43.65457","11.301111","26","FI","false","26"
"0","43.779037","11.25404","2267","FI","false","2267"
"0","42.71074","10.98608","1536","GR","false","1536"
"1","43.53296","10.305774","10415","LI","false","10415"
"0","43.707294","10.484605","11359","PI","false","11359"
"1","43.725597","11.224703","2144","FI","false","2144"
"0","43.757324","11.240595","2402","FI","false","2402"
"0","44.009163","10.09691","4178","MS","false","4178"
"0","44.009308","10.100607","4304","MS","false","4304"
"0","43.16","10.605721","10653","LI","false","10653"
"0","44.072872","10.062988","4171","MS","false","4171"
"1","43.79285","11.216383","7847","FI","false","7847"
"0","43.61584","11.472875","2186","FI","false","2186"
"0","43.777145","11.2573","6490","FI","false","6490"
"1","43.54055082575098","10.521389","11243","PI","false","11243"
"0","43.72082","10.397103","11199","PI","false","11199"
"0","43.535328","11.234917","2514","FI","false","2514"
"0","42.89147","10.989076","13077","GR","false","13077"
"0","43.63388","11.428458","942","FI","false","942"
"0","43.718887","11.035233","2447","FI","false","2447"
"0","42.8048","10.736041","27","GR","false","27"
"0","42.849476","10.811436","13702","GR","false","13702"
"0","42.84308","10.815955","1623","GR","false","1623"
"0","42.79653","10.75136","999","GR","false","999"
"0","42.84111","10.815236","12954","GR","false","12954"
"0","43.463337","11.88238","12452","AR","false","12452"
"0","43.318703","11.331867","5439","SI","false","5439"
"0","42.825333","10.945974","13049","GR","false","13049"
"0","43.289585","11.24418","5736","SI","false","5736"
"0","42.71507","10.986503","12928","GR","false","12928"
"0","44.06626","10.31137","14326","LU","false","14326"
"0","42.436943","11.209167","13650","GR","false","13650"
"1","43.317074","11.33258","5386","SI","false","5386"
"0","42.787693","11.112787","13187","GR","false","13187"
"0","42.55339","11.13412","13322","GR","false","13322"
"0","44.008244","10.098048","3884","MS","false","3884"
"0","43.71416","10.414811","8313","PI","false","8313"
"0","44.056","10.142333","7240","MS","false","7240"
"0","43.3791","11.874497","12506","AR","false","12506"
"0","42.76952","10.406503","10126","LI","false","10126"
"0","42.788593","10.344443","10813","LI","false","10813"
"0","43.77218","11.256119","2253","FI","false","2253"
"0","43.699287","11.935489","12087","AR","false","12087"
"0","43.84811","10.247147","14349","LU","false","14349"
"0","44.05241","10.044525","7225","MS","false","7225"
"0","43.4033","10.422178","10904","LI","false","10904"
"0","43.686386","10.909444","1751","FI","false","1751"
"0","43.764988","11.260033","1935","FI","false","1935"
"0","43.74274","10.90173","7753","FI","false","7753"
"0","43.93302","10.192622","14679","LU","false","14679"
"0","43.95717","10.16799","14854","LU","false","14854"
"0","43.52676242707866","10.620072","11202","PI","false","11202"
"0","43.894405","10.536272","14782","LU","false","14782"
"0","43.635246","10.2878","9525","PI","false","9525"
"0","43.909424","10.819231","512","PT","false","512"
"0","43.93149","10.91715","3135","PT","false","3135"
"0","43.84487","10.483799","13901","LU","false","13901"
"0","43.791912","11.027288","9409","PO","false","9409"
"0","43.872276","10.767197","379","PT","false","379"
"0","43.8964","10.789513","2772","PT","false","2772"
"0","43.832184","10.494399","14034","LU","false","14034"
"0","43.84402","10.504202","14824","LU","false","14824"
"0","43.885086","10.766714","638","PT","false","638"
"0","43.68025760990784","10.8497","8387","PI","false","8387"
"0","43.68050969550936","10.840668","8484","PI","false","8484"
"0","43.56664388190116","10.583355","8780","PI","false","8780"
"0","43.67993262230524","10.834769","8340","PI","false","8340"
"0","43.68002403665934","10.847956","11215","PI","false","11215"
"0","43.27641","11.98571","12769","AR","false","12769"
"0","43.70951","10.399","8217","PI","false","8217"
"1","43.773952","11.247813","2466","FI","false","2466"
"0","43.719917","10.403005","11352","PI","false","11352"
"1","43.77235","11.2609","2634","FI","false","2634"
"0","43.767212","11.25049","1912","FI","false","1912"
"1","42.665024","11.505157","13819","GR","false","13819"
"0","42.62149","11.490153","13668","GR","false","13668"
"0","44.00948","10.590606","14448","LU","false","14448"
"0","43.77513","11.276567","6249","FI","false","6249"
"0","43.86787596438358","10.248215169863014","15068","LU","false","15068"
"0","43.78245","11.25339","1714","FI","false","1714"
"0","43.80079","11.285556","2642","FI","false","2642"
"0","43.77529","11.2501","5818","FI","false","5818"
"0","43.152737","11.28892","4025","SI","false","4025"
"0","43.770466","11.268698","3144","FI","false","3144"
"0","43.763744","11.272202","5958","FI","false","5958"
"0","43.389866","11.223622","5497","SI","false","5497"
"0","43.776966","11.25609","1753","FI","false","1753"
"0","43.764137","11.261404","1446","FI","false","1446"
"0","43.769356","11.267955","6028","FI","false","6028"
"0","42.745808","10.378031","10551","LI","false","10551"
"1","42.814667","10.322275","10597","LI","false","10597"
"1","43.40146000472023","10.860395","11165","PI","false","11165"
"0","43.779163","11.272453","6786","FI","false","6786"
"0","43.77610891767552","11.251738467783918","7418","FI","false","7418"
"0","43.765923","11.24451","2233","FI","false","2233"
"0","43.957848","10.230277","14728","LU","false","14728"
"1","43.61867","11.471535","3266","FI","false","3266"
"0","43.781166","11.301515","538","FI","false","538"
"0","43.85072","10.667692","14988","LU","false","14988"
"0","43.80605","10.549519","14440","LU","false","14440"
"1","43.850845","10.474149","15785","LU","false","15785"
"0","43.607807","11.088036","525","FI","false","525"
"0","43.383816","10.43164","10355","LI","false","10355"
"0","43.402412","10.410047","10816","LI","false","10816"
"0","43.402782","10.410479","11565","LI","false","11565"
"0","43.735092","11.150896","6730","FI","false","6730"
"0","43.770325","11.274053","2153","FI","false","2153"
"0","44.14528","10.664167","2963","PT","false","2963"
"0","43.07848","10.678723","10625","LI","false","10625"
"0","43.90115","11.077402","9008","PO","false","9008"
"1","43.891205","10.227734","14454","LU","false","14454"
"0","43.773407","11.255114","3614","FI","false","3614"
"0","43.80698","11.292154","2540","FI","false","2540"
"0","42.494648","11.209658","13718","GR","false","13718"
"0","43.519043","11.311683","4063","SI","false","4063"
"1","43.908077","10.769211","738","PT","false","738"
"0","44.02946","10.931247","2780","PT","false","2780"
"0","43.784958","11.246667","112","FI","false","112"
"0","43.93469","10.89825","3396","PT","false","3396"
"0","43.475044","11.617662","12884","AR","false","12884"
"0","43.14925","11.152751","5107","SI","false","5107"
"0","43.1491","11.152849","4013","SI","false","4013"
"0","43.75939","11.241385","2251","FI","false","2251"
"0","43.774273","11.253152","2658","FI","false","2658"
"0","43.78513","11.268536","3149","FI","false","3149"
"0","43.770893","11.248561","2105","FI","false","2105"
"0","43.472534","10.332817","10121","LI","false","10121"
"1","43.868988","10.248555","14780","LU","false","14780"
"0","43.401243131425176","10.86322","9766","PI","false","9766"
"0","43.7764","11.44156","6568","FI","false","6568"
"0","44.19228","10.3664","14311","LU","false","14311"
"0","43.5305","11.24108","2388","FI","false","2388"
"1","43.404373","10.420538","10342","LI","false","10342"
"0","43.40569","10.409799","10613","LI","false","10613"
"0","43.40086","10.406991","10412","LI","false","10412"
"0","43.68133","11.276293","6358","FI","false","6358"
"0","42.71762","10.982889","419","GR","false","419"
"1","42.764065","10.882117","13865","GR","false","13865"
"0","43.76557","11.275707","6267","FI","false","6267"
"0","43.78386","11.27259","5845","FI","false","5845"
"0","42.78948","10.247509","10402","LI","false","10402"
"0","42.788334","10.245303","10531","LI","false","10531"
"0","42.79012","10.248472","10733","LI","false","10733"
"1","42.789684","10.247944","10875","LI","false","10875"
"0","43.770546","11.259086","2397","FI","false","2397"
"0","43.07807","11.67818","5452","SI","false","5452"
"0","43.76297","11.336779","2067","FI","false","2067"
"0","43.771667","11.262099","1822","FI","false","1822"
"0","43.770596","11.266997","2441","FI","false","2441"
